model,date,n_universe,pool_up_count,pool_down_count,sel_up_count,sel_down_count,up_dir_acc_5d,sel_up_avg_ret_5d,down_dir_acc_5d,sel_down_avg_ret_5d,smcr_up_1pct_pool,smcr_up_1pct_sel,smcr_down_1pct_pool,smcr_down_1pct_sel,n_strong_up_1pct,n_strong_down_1pct,smcr_up_2pct_pool,smcr_up_2pct_sel,smcr_down_2pct_pool,smcr_down_2pct_sel,n_strong_up_2pct,n_strong_down_2pct,smcr_up_3pct_pool,smcr_up_3pct_sel,smcr_down_3pct_pool,smcr_down_3pct_sel,n_strong_up_3pct,n_strong_down_3pct,top1_up_capture,top3_up_capture,top5_up_capture,top1_down_capture,top3_down_capture,top5_down_capture,pool_precision_up,pool_precision_down,sel_precision_up,sel_precision_down,sel_lift_up,sel_up_avg_mfe,sel_up_avg_mae,sel_up_avg_ret_1d,sel_up_avg_ret_3d,regime,n_iios_signals
MODEL_B,2021-11-26,204,20,20,6,6,0.16666666666666666,-0.9519666666666664,0.16666666666666666,3.0936999999999997,0.0449438202247191,0.011235955056179775,0.09615384615384616,0.019230769230769232,89,52,0.0625,0.015625,0.12121212121212122,0.030303030303030304,64,33,0.0625,0.020833333333333332,0.09523809523809523,0.047619047619047616,48,21,0,0,0,0,0,1,0.2,0.2,0.16666666666666666,0.16666666666666666,0.53125,6.84885,-6.27345,0.4315833333333332,-1.393283333333333,SIDEWAYS,11
MODEL_C,2021-11-26,204,20,20,6,6,0.3333333333333333,-0.5683666666666669,0.5,-0.006416666666666811,0.06741573033707865,0.02247191011235955,0.1346153846153846,0.057692307692307696,89,52,0.0625,0.015625,0.18181818181818182,0.06060606060606061,64,33,0.0625,0.020833333333333332,0.19047619047619047,0.047619047619047616,48,21,0,0,0,0,1,1,0.2,0.3,0.16666666666666666,0.3333333333333333,0.53125,4.691616666666667,-5.12525,-2.0057666666666667,-2.89155,SIDEWAYS,11
MODEL_A,2021-11-29,204,12,0,6,0,0.3333333333333333,3.9804166666666667,,,0.043478260869565216,0.021739130434782608,0.0,0.0,92,55,0.058823529411764705,0.029411764705882353,0.0,0.0,68,38,0.07407407407407407,0.037037037037037035,0.0,0.0,54,25,1,1,1,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,10.27385,-5.3203000000000005,-0.5475,1.11905,SIDEWAYS,12
MODEL_B,2021-11-29,204,20,20,6,6,0.3333333333333333,3.1934166666666672,0.0,3.053383333333333,0.07608695652173914,0.021739130434782608,0.01818181818181818,0.0,92,55,0.10294117647058823,0.029411764705882353,0.0,0.0,68,38,0.12962962962962962,0.037037037037037035,0.0,0.0,54,25,1,1,1,0,0,0,0.35,0.0,0.3333333333333333,0.0,1.0,9.770516666666666,-6.048866666666666,-1.14815,0.2865500000000001,SIDEWAYS,12
MODEL_C,2021-11-29,204,20,20,6,6,0.3333333333333333,3.1934166666666672,0.5,5.7931,0.07608695652173914,0.021739130434782608,0.14545454545454545,0.05454545454545454,92,55,0.10294117647058823,0.029411764705882353,0.15789473684210525,0.07894736842105263,68,38,0.12962962962962962,0.037037037037037035,0.24,0.12,54,25,1,1,1,0,1,1,0.35,0.3,0.3333333333333333,0.5,1.0,9.770516666666666,-6.048866666666666,-1.14815,0.2865500000000001,SIDEWAYS,12
MODEL_A,2021-11-30,204,19,0,6,0,0.6666666666666666,2.4683666666666664,,,0.07207207207207207,0.02702702702702703,0.0,0.0,111,50,0.08235294117647059,0.03529411764705882,0.0,0.0,85,33,0.10606060606060606,0.045454545454545456,0.0,0.0,66,22,0,0,1,0,0,0,0.3684210526315789,0.0,0.5,0.0,1.2,6.9971,-2.8661166666666666,-0.5596333333333334,1.0460999999999998,SIDEWAYS,19
MODEL_B,2021-11-30,204,20,20,6,6,0.6666666666666666,0.99045,0.3333333333333333,1.4696833333333332,0.09009009009009009,0.02702702702702703,0.06,0.02,111,50,0.08235294117647059,0.023529411764705882,0.06060606060606061,0.030303030303030304,85,33,0.10606060606060606,0.030303030303030304,0.045454545454545456,0.045454545454545456,66,22,0,0,0,0,0,1,0.35,0.1,0.3333333333333333,0.16666666666666666,0.7999999999999999,5.20335,-2.4389333333333334,1.0899,1.0746833333333334,SIDEWAYS,19
MODEL_C,2021-11-30,204,20,20,6,6,0.6666666666666666,3.2715833333333335,0.5,4.164466666666667,0.07207207207207207,0.02702702702702703,0.08,0.04,111,50,0.08235294117647059,0.03529411764705882,0.09090909090909091,0.030303030303030304,85,33,0.10606060606060606,0.045454545454545456,0.13636363636363635,0.045454545454545456,66,22,0,0,1,0,0,1,0.35,0.15,0.5,0.16666666666666666,1.2,7.169249999999999,-2.20825,0.2533,0.9491999999999998,SIDEWAYS,19
MODEL_A,2021-12-01,204,9,0,6,0,1.0,10.095666666666666,,,0.05925925925925926,0.037037037037037035,0.0,0.0,135,28,0.05825242718446602,0.04854368932038835,0.0,0.0,103,15,0.07792207792207792,0.06493506493506493,0.0,0.0,77,8,1,1,3,0,0,0,0.6666666666666666,0.0,0.8333333333333334,0.0,1.650485436893204,15.16675,-2.44675,2.919683333333334,7.539883333333333,SIDEWAYS,9
MODEL_B,2021-12-01,204,20,20,6,6,0.8333333333333334,6.7749,0.16666666666666666,7.072466666666666,0.08148148148148149,0.02962962962962963,0.07142857142857142,0.03571428571428571,135,28,0.08737864077669903,0.02912621359223301,0.06666666666666667,0.06666666666666667,103,15,0.11688311688311688,0.03896103896103896,0.0,0.0,77,8,1,1,2,0,0,0,0.45,0.05,0.5,0.16666666666666666,0.9902912621359223,10.73165,-2.69835,2.705016666666667,3.2542666666666666,SIDEWAYS,9
MODEL_C,2021-12-01,204,20,20,6,6,1.0,7.5758166666666655,0.0,7.575816666666667,0.08148148148148149,0.037037037037037035,0.03571428571428571,0.0,135,28,0.08737864077669903,0.038834951456310676,0.06666666666666667,0.0,103,15,0.11688311688311688,0.05194805194805195,0.0,0.0,77,8,1,1,2,0,0,0,0.45,0.05,0.6666666666666666,0.0,1.3203883495145632,11.927766666666669,-2.4573666666666667,2.2783833333333336,4.868016666666667,SIDEWAYS,9
MODEL_A,2021-12-02,204,15,0,6,0,0.6666666666666666,7.55105,,,0.07407407407407407,0.037037037037037035,0.0,0.0,108,43,0.07058823529411765,0.047058823529411764,0.0,0.0,85,23,0.078125,0.0625,0.0,0.0,64,12,0,1,1,0,0,0,0.4,0.0,0.6666666666666666,0.0,1.5999999999999999,11.474983333333332,-3.0658166666666666,2.249883333333333,4.012433333333333,SIDEWAYS,15
MODEL_B,2021-12-02,204,20,20,6,6,0.5,1.7757999999999996,0.16666666666666666,4.418699999999999,0.08333333333333333,0.018518518518518517,0.11627906976744186,0.023255813953488372,108,43,0.08235294117647059,0.023529411764705882,0.17391304347826086,0.043478260869565216,85,23,0.078125,0.03125,0.25,0.08333333333333333,64,12,0,0,0,0,0,1,0.35,0.2,0.3333333333333333,0.16666666666666666,0.7999999999999999,4.994266666666666,-4.779983333333333,-0.09713333333333336,-0.4979499999999999,SIDEWAYS,15
MODEL_C,2021-12-02,204,20,20,6,6,0.6666666666666666,7.55105,0.16666666666666666,8.4488,0.07407407407407407,0.037037037037037035,0.13953488372093023,0.023255813953488372,108,43,0.08235294117647059,0.047058823529411764,0.17391304347826086,0.043478260869565216,85,23,0.09375,0.0625,0.25,0.08333333333333333,64,12,0,1,1,0,0,1,0.35,0.2,0.6666666666666666,0.16666666666666666,1.5999999999999999,11.474983333333332,-3.0658166666666666,2.249883333333333,4.012433333333333,SIDEWAYS,15
MODEL_A,2021-12-03,204,18,0,6,0,0.5,1.8351833333333334,,,0.07563025210084033,0.025210084033613446,0.0,0.0,119,31,0.0967741935483871,0.03225806451612903,0.0,0.0,93,15,0.08695652173913043,0.028985507246376812,0.0,0.0,69,10,0,0,0,0,0,0,0.5,0.0,0.5,0.0,1.096774193548387,8.145916666666666,-2.8844999999999996,0.8807166666666667,4.11865,SIDEWAYS,18
MODEL_B,2021-12-03,204,20,20,6,6,0.5,0.6146166666666665,0.16666666666666666,5.3382499999999995,0.06722689075630252,0.025210084033613446,0.16129032258064516,0.0,119,31,0.06451612903225806,0.021505376344086023,0.13333333333333333,0.0,93,15,0.057971014492753624,0.028985507246376812,0.2,0.0,69,10,0,0,0,0,0,0,0.3,0.1,0.3333333333333333,0.0,0.7311827956989247,5.201599999999999,-3.27525,-0.37061666666666665,2.0171,SIDEWAYS,18
MODEL_C,2021-12-03,204,20,20,6,6,0.6666666666666666,3.0379,0.5,2.2160666666666664,0.08403361344537816,0.03361344537815126,0.0967741935483871,0.06451612903225806,119,31,0.0967741935483871,0.043010752688172046,0.06666666666666667,0.06666666666666667,93,15,0.08695652173913043,0.057971014492753624,0.1,0.1,69,10,0,0,0,0,1,1,0.45,0.05,0.6666666666666666,0.16666666666666666,1.4623655913978495,7.834949999999999,-3.0765666666666664,-0.13778333333333334,4.12285,SIDEWAYS,18
MODEL_A,2021-12-06,204,20,0,6,0,0.5,1.1847833333333333,,,0.08609271523178808,0.019867549668874173,0.0,0.0,151,20,0.10483870967741936,0.024193548387096774,0.0,0.0,124,11,0.1134020618556701,0.030927835051546393,0.0,0.0,97,8,0,1,1,0,0,0,0.65,0.0,0.5,0.0,0.8225806451612904,8.2897,-4.5996500000000005,0.02940000000000002,3.3303166666666666,SIDEWAYS,20
MODEL_B,2021-12-06,204,20,20,6,6,0.5,0.5093000000000001,0.5,0.4307833333333333,0.08609271523178808,0.019867549668874173,0.25,0.15,151,20,0.10483870967741936,0.024193548387096774,0.2727272727272727,0.18181818181818182,124,11,0.12371134020618557,0.030927835051546393,0.25,0.25,97,8,0,0,0,1,1,2,0.65,0.15,0.5,0.3333333333333333,0.8225806451612904,7.831883333333333,-4.921500000000001,-0.9791833333333333,4.210266666666667,SIDEWAYS,20
MODEL_C,2021-12-06,204,20,20,6,6,0.5,0.7466833333333333,0.5,1.1847833333333335,0.08609271523178808,0.019867549668874173,0.25,0.15,151,20,0.10483870967741936,0.024193548387096774,0.2727272727272727,0.18181818181818182,124,11,0.1134020618556701,0.030927835051546393,0.375,0.25,97,8,0,0,0,1,1,2,0.65,0.15,0.5,0.3333333333333333,0.8225806451612904,8.500533333333333,-5.004783333333333,-0.9383333333333334,4.543516666666666,SIDEWAYS,20
MODEL_A,2021-12-07,204,20,0,6,0,0.5,0.94945,,,0.0847457627118644,0.025423728813559324,0.0,0.0,118,38,0.0851063829787234,0.031914893617021274,0.0,0.0,94,22,0.07042253521126761,0.014084507042253521,0.0,0.0,71,17,0,0,0,0,0,0,0.4,0.0,0.5,0.0,1.0851063829787235,4.733583333333334,-2.0772,-0.23678333333333337,1.9562833333333336,SIDEWAYS,21
MODEL_B,2021-12-07,204,20,20,6,6,0.6666666666666666,3.2012166666666673,0.6666666666666666,2.667583333333333,0.07627118644067797,0.03389830508474576,0.18421052631578946,0.05263157894736842,118,38,0.0851063829787234,0.0425531914893617,0.2727272727272727,0.09090909090909091,94,22,0.08450704225352113,0.04225352112676056,0.35294117647058826,0.11764705882352941,71,17,0,0,0,0,0,0,0.4,0.3,0.6666666666666666,0.3333333333333333,1.446808510638298,9.1143,-0.81595,2.3063833333333332,4.76265,SIDEWAYS,21
MODEL_C,2021-12-07,204,20,20,6,6,0.3333333333333333,0.11050000000000004,0.6666666666666666,-0.10250000000000008,0.0847457627118644,0.01694915254237288,0.18421052631578946,0.05263157894736842,118,38,0.0851063829787234,0.02127659574468085,0.22727272727272727,0.09090909090909091,94,22,0.07042253521126761,0.014084507042253521,0.29411764705882354,0.11764705882352941,71,17,0,0,0,0,0,0,0.4,0.25,0.3333333333333333,0.3333333333333333,0.723404255319149,4.137033333333332,-2.686783333333333,0.4298,1.2069500000000002,SIDEWAYS,21
MODEL_A,2021-12-08,204,20,0,6,0,0.3333333333333333,-1.1281500000000002,,,0.125,0.03571428571428571,0.0,0.0,56,86,0.16279069767441862,0.046511627906976744,0.0,0.0,43,52,0.07692307692307693,0.038461538461538464,0.0,0.0,26,36,0,1,1,0,0,0,0.35,0.0,0.3333333333333333,0.0,1.5813953488372092,6.26635,-4.0897499999999996,0.5214666666666666,1.187166666666667,SIDEWAYS,27
MODEL_B,2021-12-08,204,20,20,6,6,0.3333333333333333,-1.1678333333333333,0.8333333333333334,-2.1633833333333334,0.14285714285714285,0.03571428571428571,0.10465116279069768,0.05813953488372093,56,86,0.18604651162790697,0.046511627906976744,0.1346153846153846,0.057692307692307696,43,52,0.15384615384615385,0.07692307692307693,0.1388888888888889,0.08333333333333333,26,36,0,1,1,0,1,1,0.4,0.35,0.3333333333333333,0.5,1.5813953488372092,6.4069166666666675,-4.4851,0.4645833333333333,1.3473499999999998,SIDEWAYS,27
MODEL_C,2021-12-08,204,20,20,6,6,0.16666666666666666,-2.8876166666666667,0.6666666666666666,-1.4829333333333334,0.14285714285714285,0.017857142857142856,0.11627906976744186,0.046511627906976744,56,86,0.18604651162790697,0.023255813953488372,0.1346153846153846,0.057692307692307696,43,52,0.11538461538461539,0.038461538461538464,0.1388888888888889,0.08333333333333333,26,36,0,1,1,0,1,1,0.4,0.35,0.16666666666666666,0.5,0.7906976744186046,4.985783333333333,-5.453266666666667,0.3366666666666666,0.19999999999999996,SIDEWAYS,27
MODEL_A,2021-12-09,204,20,0,6,0,0.16666666666666666,-5.219283333333333,,,0.08333333333333333,0.027777777777777776,0.0,0.0,36,121,0.12,0.04,0.0,0.0,25,88,0.13333333333333333,0.0,0.0,0.0,15,56,0,0,0,0,0,0,0.15,0.0,0.16666666666666666,0.0,1.3599999999999999,3.612716666666666,-6.830516666666667,-1.4962833333333334,-3.12905,SIDEWAYS,22
MODEL_B,2021-12-09,204,20,20,6,6,0.16666666666666666,-6.153250000000001,1.0,-9.303683333333334,0.0,0.0,0.11570247933884298,0.049586776859504134,36,121,0.0,0.0,0.125,0.06818181818181818,25,88,0.0,0.0,0.17857142857142858,0.10714285714285714,15,56,0,0,0,1,2,4,0.0,0.55,0.0,1.0,0.0,4.697616666666666,-7.5364,-0.43788333333333324,-2.8971666666666667,SIDEWAYS,22
MODEL_C,2021-12-09,204,20,20,6,6,0.0,-7.059266666666667,0.8333333333333334,-6.18505,0.05555555555555555,0.0,0.09917355371900827,0.04132231404958678,36,121,0.08,0.0,0.11363636363636363,0.056818181818181816,25,88,0.06666666666666667,0.0,0.125,0.08928571428571429,15,56,0,0,0,1,1,2,0.1,0.5,0.0,0.8333333333333334,0.0,4.804616666666667,-8.26445,-0.5066499999999999,-3.742383333333333,SIDEWAYS,22
MODEL_A,2021-12-10,204,20,0,6,0,0.0,-9.704466666666667,,,0.047619047619047616,0.0,0.0,0.0,21,156,0.0,0.0,0.0,0.0,16,140,0.0,0.0,0.0,0.0,11,117,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.512733333333333,-11.301899999999998,-0.14553333333333315,-3.31105,SIDEWAYS,30
MODEL_B,2021-12-10,204,20,20,6,6,0.0,-7.183733333333333,1.0,-8.530116666666666,0.09523809523809523,0.0,0.09615384615384616,0.038461538461538464,21,156,0.0625,0.0,0.09285714285714286,0.03571428571428571,16,140,0.0,0.0,0.09401709401709402,0.042735042735042736,11,117,0,0,0,0,1,2,0.05,0.65,0.0,0.8333333333333334,0.0,1.8758666666666668,-7.7537666666666665,-1.9642666666666668,-3.095283333333333,SIDEWAYS,30
MODEL_C,2021-12-10,204,20,20,6,6,0.0,-8.972566666666667,1.0,-9.744549999999998,0.0,0.0,0.10256410256410256,0.038461538461538464,21,156,0.0,0.0,0.1,0.04285714285714286,16,140,0.0,0.0,0.1111111111111111,0.05128205128205128,11,117,0,0,0,0,1,2,0.0,0.7,0.0,1.0,0.0,4.719233333333333,-10.456016666666665,-0.1483333333333331,-4.211333333333333,SIDEWAYS,30
MODEL_A,2021-12-13,204,20,0,6,0,0.0,-10.0417,,,0.0,0.0,0.0,0.0,9,178,0.0,0.0,0.0,0.0,6,167,0.0,0.0,0.0,0.0,3,156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9328833333333333,-11.405866666666666,-2.5006,-4.6552,SIDEWAYS,26
MODEL_B,2021-12-13,204,20,20,6,6,0.16666666666666666,-8.210983333333333,1.0,-12.207833333333333,0.1111111111111111,0.0,0.11235955056179775,0.033707865168539325,9,178,0.16666666666666666,0.0,0.11377245508982035,0.029940119760479042,6,167,0.0,0.0,0.10256410256410256,0.03205128205128205,3,156,0,0,0,1,2,3,0.05,0.95,0.0,0.8333333333333334,0.0,2.2295166666666666,-10.059066666666666,-1.0083666666666666,-3.6915333333333336,SIDEWAYS,26
MODEL_C,2021-12-13,204,20,20,6,6,0.16666666666666666,-8.210983333333333,1.0,-8.037316666666667,0.0,0.0,0.10112359550561797,0.033707865168539325,9,178,0.0,0.0,0.08982035928143713,0.029940119760479042,6,167,0.0,0.0,0.08974358974358974,0.02564102564102564,3,156,0,0,0,0,1,1,0.0,0.75,0.0,0.8333333333333334,0.0,2.2295166666666666,-10.059066666666666,-1.0083666666666666,-3.6915333333333336,SIDEWAYS,26
MODEL_A,2021-12-14,204,20,0,6,0,0.0,-7.720200000000001,,,0.0,0.0,0.0,0.0,10,168,0.0,0.0,0.0,0.0,9,157,0.0,0.0,0.0,0.0,6,136,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7666833333333332,-11.380533333333332,-1.0615666666666668,-7.021966666666667,SIDEWAYS,29
MODEL_B,2021-12-14,204,20,20,6,6,0.0,-8.328133333333332,1.0,-10.564033333333334,0.0,0.0,0.1130952380952381,0.03571428571428571,10,168,0.0,0.0,0.11464968152866242,0.03821656050955414,9,157,0.0,0.0,0.11764705882352941,0.04411764705882353,6,136,0,0,0,1,2,2,0.0,0.9,0.0,1.0,0.0,1.3420333333333334,-10.998433333333336,-2.6296666666666666,-6.882466666666667,SIDEWAYS,29
MODEL_C,2021-12-14,204,20,20,6,6,0.0,-8.557366666666667,1.0,-8.762483333333334,0.0,0.0,0.10119047619047619,0.03571428571428571,10,168,0.0,0.0,0.10828025477707007,0.03821656050955414,9,157,0.0,0.0,0.11764705882352941,0.04411764705882353,6,136,0,0,0,1,1,1,0.0,0.85,0.0,1.0,0.0,1.3942833333333333,-11.4908,-2.37935,-6.686083333333333,SIDEWAYS,29
MODEL_A,2021-12-15,204,14,0,6,0,0.16666666666666666,-5.75735,,,0.13333333333333333,0.03333333333333333,0.0,0.0,30,151,0.1875,0.0625,0.0,0.0,16,118,0.3,0.1,0.0,0.0,10,96,0,0,0,0,0,0,0.21428571428571427,0.0,0.16666666666666666,0.0,2.125,1.8232833333333331,-10.837783333333332,-3.3110666666666666,-8.673516666666666,SIDEWAYS,14
MODEL_B,2021-12-15,204,20,20,6,6,0.3333333333333333,-2.9807,1.0,-8.84685,0.16666666666666666,0.06666666666666667,0.11258278145695365,0.039735099337748346,30,151,0.125,0.0,0.13559322033898305,0.0423728813559322,16,118,0.0,0.0,0.16666666666666666,0.052083333333333336,10,96,0,0,0,1,2,2,0.1,0.8,0.0,0.8333333333333334,0.0,2.050266666666667,-5.85305,-1.2849666666666666,-4.051016666666667,SIDEWAYS,14
MODEL_C,2021-12-15,204,20,20,6,6,0.16666666666666666,-5.935683333333333,0.8333333333333334,-5.782466666666667,0.16666666666666666,0.03333333333333333,0.09933774834437085,0.033112582781456956,30,151,0.1875,0.0,0.1016949152542373,0.03389830508474576,16,118,0.3,0.0,0.125,0.041666666666666664,10,96,0,0,0,1,1,1,0.15,0.6,0.0,0.6666666666666666,0.0,1.3435500000000002,-9.767983333333333,-2.8262,-7.397283333333333,SIDEWAYS,14
MODEL_A,2021-12-16,204,6,0,6,0,0.3333333333333333,-1.258,,,0.041666666666666664,0.041666666666666664,0.0,0.0,48,118,0.02857142857142857,0.02857142857142857,0.0,0.0,35,84,0.0,0.0,0.0,0.0,20,60,0,0,0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.9714285714285714,2.51695,-7.481366666666666,-2.17385,-2.928233333333333,SIDEWAYS,6
MODEL_B,2021-12-16,204,20,20,6,6,0.3333333333333333,-0.8540166666666668,0.8333333333333334,-1.6513666666666669,0.08333333333333333,0.041666666666666664,0.1271186440677966,0.0423728813559322,48,118,0.08571428571428572,0.02857142857142857,0.16666666666666666,0.047619047619047616,35,84,0.05,0.0,0.18333333333333332,0.03333333333333333,20,60,0,0,0,0,0,1,0.15,0.7,0.16666666666666666,0.6666666666666666,0.9714285714285714,2.318116666666667,-6.035916666666666,-1.40205,-2.3527,SIDEWAYS,6
MODEL_C,2021-12-16,204,20,20,6,6,0.3333333333333333,-1.258,0.6666666666666666,-1.2580000000000002,0.10416666666666667,0.041666666666666664,0.1271186440677966,0.03389830508474576,48,118,0.08571428571428572,0.02857142857142857,0.14285714285714285,0.023809523809523808,35,84,0.05,0.0,0.15,0.03333333333333333,20,60,0,0,0,0,0,0,0.15,0.6,0.16666666666666666,0.3333333333333333,0.9714285714285714,2.51695,-7.481366666666666,-2.17385,-2.928233333333333,SIDEWAYS,6
MODEL_A,2021-12-17,205,6,0,6,0,0.6666666666666666,0.7600666666666666,,,0.03076923076923077,0.03076923076923077,0.0,0.0,65,88,0.024390243902439025,0.024390243902439025,0.0,0.0,41,65,0.0,0.0,0.0,0.0,25,40,0,0,0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8333333333333333,3.5419666666666667,-5.2999333333333345,-3.8783,-0.39443333333333336,SIDEWAYS,6
MODEL_B,2021-12-17,205,20,20,6,6,0.8333333333333334,2.4078833333333334,0.3333333333333333,1.18755,0.1076923076923077,0.06153846153846154,0.056818181818181816,0.0,65,88,0.17073170731707318,0.0975609756097561,0.03076923076923077,0.0,41,65,0.12,0.08,0.05,0.0,25,40,0,0,0,0,0,0,0.35,0.1,0.6666666666666666,0.0,3.333333333333333,3.9773,-4.102466666666667,-2.1881500000000007,0.08773333333333333,SIDEWAYS,6
MODEL_C,2021-12-17,205,20,20,6,6,0.6666666666666666,1.1790666666666667,0.3333333333333333,0.7600666666666666,0.09230769230769231,0.03076923076923077,0.03409090909090909,0.0,65,88,0.12195121951219512,0.04878048780487805,0.015384615384615385,0.0,41,65,0.12,0.04,0.025,0.0,25,40,0,0,0,0,0,0,0.25,0.05,0.3333333333333333,0.0,1.6666666666666665,3.631366666666666,-4.535166666666668,-3.1948500000000006,0.04926666666666666,SIDEWAYS,6
MODEL_A,2021-12-20,205,3,0,3,0,1.0,5.9263,,,0.02040816326530612,0.02040816326530612,0.0,0.0,147,16,0.02654867256637168,0.02654867256637168,0.0,0.0,113,7,0.031914893617021274,0.031914893617021274,0.0,0.0,94,6,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.8141592920353982,8.077433333333333,-0.6141,1.4829333333333334,5.717066666666667,SIDEWAYS,3
MODEL_B,2021-12-20,205,20,20,6,6,0.6666666666666666,1.4340166666666667,0.0,4.938833333333333,0.08163265306122448,0.02040816326530612,0.0,0.0,147,16,0.08849557522123894,0.017699115044247787,0.0,0.0,113,7,0.10638297872340426,0.02127659574468085,0.0,0.0,94,6,0,0,0,0,0,0,0.5,0.0,0.3333333333333333,0.0,0.6047197640117993,2.7566666666666664,-2.2608833333333336,-0.025699999999999983,1.4290833333333335,SIDEWAYS,3
MODEL_C,2021-12-20,205,20,20,6,6,0.8333333333333334,3.9775833333333335,0.0,5.26785,0.08163265306122448,0.034013605442176874,0.0,0.0,147,16,0.08849557522123894,0.035398230088495575,0.0,0.0,113,7,0.10638297872340426,0.0425531914893617,0.0,0.0,94,6,0,0,0,0,0,0,0.5,0.0,0.6666666666666666,0.0,1.2094395280235986,5.632016666666666,-0.8715333333333334,1.3197166666666666,3.8794500000000003,SIDEWAYS,3
MODEL_A,2021-12-21,206,4,0,4,0,0.75,2.49895,,,0.019230769230769232,0.019230769230769232,0.0,0.0,156,16,0.024,0.024,0.0,0.0,125,7,0.02197802197802198,0.02197802197802198,0.0,0.0,91,3,0,0,0,0,0,0,0.75,0.0,0.75,0.0,1.236,4.9251000000000005,-1.5095999999999998,0.26815,1.84835,SIDEWAYS,4
MODEL_B,2021-12-21,206,20,20,6,6,0.8333333333333334,2.211683333333333,0.0,5.1403,0.09615384615384616,0.03205128205128205,0.1875,0.0,156,16,0.112,0.032,0.0,0.0,125,7,0.10989010989010989,0.02197802197802198,0.0,0.0,91,3,0,0,0,0,0,0,0.7,0.0,0.6666666666666666,0.0,1.0986666666666667,3.62375,-1.2793999999999999,0.18863333333333335,1.2228999999999999,SIDEWAYS,4
MODEL_C,2021-12-21,206,20,20,6,6,0.8333333333333334,2.5929833333333336,0.16666666666666666,4.506983333333333,0.09615384615384616,0.03205128205128205,0.125,0.0625,156,16,0.112,0.032,0.14285714285714285,0.14285714285714285,125,7,0.10989010989010989,0.03296703296703297,0.3333333333333333,0.3333333333333333,91,3,0,0,0,0,1,1,0.7,0.05,0.6666666666666666,0.16666666666666666,1.0986666666666667,4.460666666666667,-1.1590833333333332,0.43038333333333334,1.9278333333333333,SIDEWAYS,4
MODEL_A,2021-12-22,207,9,0,6,0,1.0,4.375800000000001,,,0.061068702290076333,0.04580152671755725,0.0,0.0,131,29,0.07216494845360824,0.05154639175257732,0.0,0.0,97,13,0.07352941176470588,0.058823529411764705,0.0,0.0,68,10,0,0,0,0,0,0,0.7777777777777778,0.0,0.8333333333333334,0.0,1.7783505154639174,7.251333333333334,-0.9670333333333332,0.5336,3.31535,SIDEWAYS,9
MODEL_B,2021-12-22,207,20,20,6,6,0.8333333333333334,1.4045166666666666,0.3333333333333333,1.0742833333333335,0.10687022900763359,0.030534351145038167,0.10344827586206896,0.034482758620689655,131,29,0.12371134020618557,0.030927835051546393,0.23076923076923078,0.07692307692307693,97,13,0.11764705882352941,0.029411764705882353,0.2,0.0,68,10,0,0,0,0,0,0,0.6,0.15,0.5,0.16666666666666666,1.0670103092783505,3.4741166666666667,-1.8209333333333333,0.5533166666666666,0.31438333333333324,SIDEWAYS,9
MODEL_C,2021-12-22,207,20,20,6,6,0.8333333333333334,2.952066666666667,0.16666666666666666,3.2658333333333327,0.10687022900763359,0.03816793893129771,0.06896551724137931,0.034482758620689655,131,29,0.12371134020618557,0.041237113402061855,0.15384615384615385,0.07692307692307693,97,13,0.11764705882352941,0.058823529411764705,0.1,0.1,68,10,0,0,0,0,0,0,0.6,0.1,0.6666666666666666,0.16666666666666666,1.4226804123711339,4.956300000000001,-1.0169166666666667,0.96785,2.4446666666666665,SIDEWAYS,9
MODEL_A,2021-12-23,207,13,0,6,0,1.0,7.902266666666667,,,0.14634146341463414,0.07317073170731707,0.0,0.0,82,54,0.14035087719298245,0.07017543859649122,0.0,0.0,57,33,0.1590909090909091,0.09090909090909091,0.0,0.0,44,21,1,1,1,0,0,0,0.6153846153846154,0.0,0.6666666666666666,0.0,2.4210526315789473,9.62595,-1.2793,2.0727,4.656816666666667,SIDEWAYS,13
MODEL_B,2021-12-23,207,20,20,6,6,0.6666666666666666,0.01905000000000016,0.16666666666666666,1.2169833333333333,0.17073170731707318,0.04878048780487805,0.09259259259259259,0.018518518518518517,82,54,0.17543859649122806,0.05263157894736842,0.09090909090909091,0.030303030303030304,57,33,0.1590909090909091,0.045454545454545456,0.047619047619047616,0.0,44,21,0,0,0,0,0,0,0.5,0.15,0.5,0.16666666666666666,1.8157894736842106,3.978783333333333,-3.894933333333333,-0.6542666666666667,0.5832,SIDEWAYS,13
MODEL_C,2021-12-23,207,20,20,6,6,1.0,7.902266666666667,0.0,6.943000000000001,0.1951219512195122,0.07317073170731707,0.037037037037037035,0.0,82,54,0.19298245614035087,0.07017543859649122,0.06060606060606061,0.0,57,33,0.20454545454545456,0.09090909090909091,0.0,0.0,44,21,1,1,1,0,0,0,0.55,0.1,0.6666666666666666,0.0,2.4210526315789473,9.62595,-1.2793,2.0727,4.656816666666667,SIDEWAYS,13
