trading_date,symbol,direction,split,regime,v3_score,knowledge_score,knowledge_confidence,conflict_type,inv_knowledge_score,t1_ret_pct,kn_group,v3_favorable
2025-11-28,MOIL.NS,UP,TRAIN,RANGE,0.8133,0.5,MEDIUM,ALIGNED,0.5,-2.3926,HIGH_KN,False
2025-11-28,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.8094,0.75,HIGH,ALIGNED,0.25,0.2776,HIGH_KN,True
2025-11-28,COROMANDEL.NS,UP,TRAIN,RANGE,0.7973,0.625,HIGH,ALIGNED,0.375,0.4282,HIGH_KN,True
2025-11-28,GRANULES.NS,UP,TRAIN,RANGE,0.7874,0.75,HIGH,ALIGNED,0.25,2.2748,HIGH_KN,True
2025-11-28,KPITTECH.NS,UP,TRAIN,RANGE,0.7848,0.875,HIGH,ALIGNED,0.125,2.9287,HIGH_KN,True
2025-11-28,RVNL.NS,UP,TRAIN,RANGE,0.7797,0.625,HIGH,ALIGNED,0.375,-0.7559,HIGH_KN,False
2025-11-28,SRF.NS,UP,TRAIN,RANGE,0.7705,1.0,HIGH,ALIGNED,0.0,-0.1469,HIGH_KN,False
2025-11-28,GLAXO.NS,UP,TRAIN,RANGE,0.7655,0.875,HIGH,ALIGNED,0.125,-2.8838,HIGH_KN,False
2025-11-28,ZENSARTECH.NS,UP,TRAIN,RANGE,0.7594,0.75,HIGH,ALIGNED,0.25,-0.4936,HIGH_KN,False
2025-11-28,CHOLAFIN.NS,UP,TRAIN,RANGE,0.7582,0.875,HIGH,ALIGNED,0.125,-0.6394,HIGH_KN,False
2025-11-28,RATEGAIN.NS,UP,TRAIN,RANGE,0.7514,0.875,HIGH,ALIGNED,0.125,-3.0333,HIGH_KN,False
2025-11-28,JPPOWER.NS,DOWN,TRAIN,RANGE,0.9002,0.75,HIGH,ALIGNED,0.25,-0.1064,HIGH_KN,True
2025-11-28,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.814,0.75,HIGH,ALIGNED,0.25,-7.6299,HIGH_KN,True
2025-11-28,ERIS.NS,DOWN,TRAIN,RANGE,0.8121,0.625,HIGH,ALIGNED,0.375,-0.8713,HIGH_KN,True
2025-11-28,FINEORG.NS,DOWN,TRAIN,RANGE,0.7959,0.625,HIGH,ALIGNED,0.375,-1.5593,HIGH_KN,True
2025-11-28,TATACOMM.NS,DOWN,TRAIN,RANGE,0.7899,0.75,HIGH,ALIGNED,0.25,1.1789,HIGH_KN,False
2025-11-28,RADICO.NS,DOWN,TRAIN,RANGE,0.7865,0.625,HIGH,ALIGNED,0.375,0.2774,HIGH_KN,False
2025-11-28,MASTEK.NS,DOWN,TRAIN,RANGE,0.7827,0.625,HIGH,ALIGNED,0.375,-1.0254,HIGH_KN,True
2025-11-28,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7664,0.25,LOW,CONFLICT,0.75,-1.4037,LOW_KN,True
2025-11-28,MARICO.NS,DOWN,TRAIN,RANGE,0.7592,0.75,HIGH,ALIGNED,0.25,0.2161,HIGH_KN,False
2025-11-28,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.7353,0.75,HIGH,ALIGNED,0.25,-0.8183,HIGH_KN,True
2025-11-28,DEEPAKNTR.NS,DOWN,TRAIN,RANGE,0.729,0.625,HIGH,ALIGNED,0.375,-0.8212,HIGH_KN,True
2025-11-28,GAIL.NS,DOWN,TRAIN,RANGE,0.7256,0.75,HIGH,ALIGNED,0.25,-0.3862,HIGH_KN,True
2025-11-28,CENTUM.NS,DOWN,TRAIN,RANGE,0.7254,0.75,HIGH,ALIGNED,0.25,-0.8079,HIGH_KN,True
2025-11-28,MRPL.NS,DOWN,TRAIN,RANGE,0.7205,0.625,HIGH,ALIGNED,0.375,2.4674,HIGH_KN,False
2025-11-28,SOLARINDS.NS,DOWN,TRAIN,RANGE,0.72,0.625,HIGH,ALIGNED,0.375,-0.1808,HIGH_KN,True
2025-11-28,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.7191,0.75,HIGH,ALIGNED,0.25,1.7401,HIGH_KN,False
2025-11-28,MIDHANI.NS,DOWN,TRAIN,RANGE,0.7118,0.625,HIGH,ALIGNED,0.375,-2.1448,HIGH_KN,True
2025-11-28,JYOTHYLAB.NS,DOWN,TRAIN,RANGE,0.7027,0.875,HIGH,ALIGNED,0.125,-1.5164,HIGH_KN,True
2025-11-28,BASF.NS,DOWN,TRAIN,RANGE,0.7002,0.75,HIGH,ALIGNED,0.25,-0.9671,HIGH_KN,True
2025-11-28,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.6925,0.75,HIGH,ALIGNED,0.25,-0.9087,HIGH_KN,True
2025-12-01,TEJASNET.NS,UP,TRAIN,RANGE,0.9638,0.875,HIGH,ALIGNED,0.125,1.6454,HIGH_KN,True
2025-12-01,ASHOKLEY.NS,UP,TRAIN,RANGE,0.9383,0.75,HIGH,ALIGNED,0.25,-0.1871,HIGH_KN,False
2025-12-01,NATCOPHARM.NS,UP,TRAIN,RANGE,0.9245,0.875,HIGH,ALIGNED,0.125,3.2496,HIGH_KN,True
2025-12-01,HINDZINC.NS,UP,TRAIN,RANGE,0.9085,1.0,HIGH,ALIGNED,0.0,-0.8403,HIGH_KN,False
2025-12-01,GRANULES.NS,UP,TRAIN,RANGE,0.8995,1.0,HIGH,ALIGNED,0.0,0.2549,HIGH_KN,True
2025-12-01,GODREJAGRO.NS,UP,TRAIN,RANGE,0.8852,0.75,HIGH,ALIGNED,0.25,-1.8659,HIGH_KN,False
2025-12-01,MOIL.NS,UP,TRAIN,RANGE,0.8546,0.5,MEDIUM,ALIGNED,0.5,0.348,HIGH_KN,True
2025-12-01,JSWSTEEL.NS,UP,TRAIN,RANGE,0.8505,1.0,HIGH,ALIGNED,0.0,-0.5478,HIGH_KN,False
2025-12-01,VEDL.NS,UP,TRAIN,RANGE,0.8415,0.875,HIGH,ALIGNED,0.125,0.9563,HIGH_KN,True
2025-12-01,KPITTECH.NS,UP,TRAIN,RANGE,0.8396,1.0,HIGH,ALIGNED,0.0,-0.3735,HIGH_KN,False
2025-12-01,LAURUSLABS.NS,UP,TRAIN,RANGE,0.8262,0.625,HIGH,ALIGNED,0.375,-0.8937,HIGH_KN,False
2025-12-01,ADANIGREEN.NS,UP,TRAIN,RANGE,0.8192,0.625,HIGH,ALIGNED,0.375,-1.6352,HIGH_KN,False
2025-12-01,POLICYBZR.NS,UP,TRAIN,RANGE,0.8056,0.875,HIGH,ALIGNED,0.125,0.1449,HIGH_KN,True
2025-12-01,NATIONALUM.NS,UP,TRAIN,RANGE,0.8039,0.875,HIGH,ALIGNED,0.125,0.5118,HIGH_KN,True
2025-12-01,ADANIENSOL.NS,UP,TRAIN,RANGE,0.7925,0.75,HIGH,ALIGNED,0.25,-2.217,HIGH_KN,False
2025-12-01,KALYANKJIL.NS,UP,TRAIN,RANGE,0.7854,0.875,HIGH,ALIGNED,0.125,-1.1145,HIGH_KN,False
2025-12-01,MOTHERSON.NS,UP,TRAIN,RANGE,0.7837,0.75,HIGH,ALIGNED,0.25,2.3252,HIGH_KN,True
2025-12-01,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.7808,0.5,MEDIUM,ALIGNED,0.5,-0.7243,HIGH_KN,False
2025-12-01,TVSMOTOR.NS,UP,TRAIN,RANGE,0.768,1.0,HIGH,ALIGNED,0.0,0.243,HIGH_KN,True
2025-12-01,BANKBARODA.NS,UP,TRAIN,RANGE,0.7655,1.0,HIGH,ALIGNED,0.0,0.4568,HIGH_KN,True
2025-12-01,JPPOWER.NS,DOWN,TRAIN,RANGE,0.8828,0.75,HIGH,ALIGNED,0.25,2.1311,HIGH_KN,False
2025-12-01,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.8478,0.75,HIGH,ALIGNED,0.25,1.9792,HIGH_KN,False
2025-12-01,ERIS.NS,DOWN,TRAIN,RANGE,0.8437,0.75,HIGH,ALIGNED,0.25,-0.7461,HIGH_KN,True
2025-12-01,SUNDRMFAST.NS,DOWN,TRAIN,RANGE,0.8245,0.625,HIGH,ALIGNED,0.375,-0.7932,HIGH_KN,True
2025-12-01,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.8224,0.5,MEDIUM,ALIGNED,0.5,1.567,HIGH_KN,False
2025-12-01,FINEORG.NS,DOWN,TRAIN,RANGE,0.8153,0.75,HIGH,ALIGNED,0.25,1.1288,HIGH_KN,False
2025-12-01,PAGEIND.NS,DOWN,TRAIN,RANGE,0.7881,0.75,HIGH,ALIGNED,0.25,0.5347,HIGH_KN,False
2025-12-01,NOCIL.NS,DOWN,TRAIN,RANGE,0.775,0.75,HIGH,ALIGNED,0.25,-1.1188,HIGH_KN,True
2025-12-01,TATACOMM.NS,DOWN,TRAIN,RANGE,0.758,0.625,HIGH,ALIGNED,0.375,0.637,HIGH_KN,False
2025-12-01,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.7536,0.75,HIGH,ALIGNED,0.25,3.0269,HIGH_KN,False
2025-12-01,GAIL.NS,DOWN,TRAIN,RANGE,0.7427,0.875,HIGH,ALIGNED,0.125,-0.2337,HIGH_KN,True
2025-12-01,JYOTHYLAB.NS,DOWN,TRAIN,RANGE,0.7422,0.75,HIGH,ALIGNED,0.25,-0.0508,HIGH_KN,True
2025-12-01,RVNL.NS,DOWN,TRAIN,RANGE,0.74,0.625,HIGH,ALIGNED,0.375,-1.1659,HIGH_KN,True
2025-12-01,EICHERMOT.NS,DOWN,TRAIN,RANGE,0.7328,0.625,HIGH,ALIGNED,0.375,-0.1824,HIGH_KN,True
2025-12-01,APOLLOTYRE.NS,DOWN,TRAIN,RANGE,0.7226,0.625,HIGH,ALIGNED,0.375,0.5616,HIGH_KN,False
2025-12-01,M&MFIN.NS,DOWN,TRAIN,RANGE,0.722,0.625,HIGH,ALIGNED,0.375,-0.7883,HIGH_KN,True
2025-12-01,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7218,0.75,HIGH,ALIGNED,0.25,0.0649,HIGH_KN,False
2025-12-01,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7194,0.625,HIGH,ALIGNED,0.375,-0.8451,HIGH_KN,True
2025-12-01,MARICO.NS,DOWN,TRAIN,RANGE,0.7143,0.625,HIGH,ALIGNED,0.375,-0.2225,HIGH_KN,True
2025-12-01,DEEPAKNTR.NS,DOWN,TRAIN,RANGE,0.7119,0.625,HIGH,ALIGNED,0.375,-1.3715,HIGH_KN,True
2025-12-02,NATCOPHARM.NS,UP,TRAIN,RANGE,0.9865,1.0,HIGH,ALIGNED,0.0,0.3056,HIGH_KN,True
2025-12-02,ASHOKLEY.NS,UP,TRAIN,RANGE,0.945,0.75,HIGH,ALIGNED,0.25,1.6938,HIGH_KN,True
2025-12-02,MOTHERSON.NS,UP,TRAIN,RANGE,0.8966,0.75,HIGH,ALIGNED,0.25,-2.2556,HIGH_KN,False
2025-12-02,BDL.NS,UP,TRAIN,RANGE,0.8822,0.75,HIGH,ALIGNED,0.25,-2.7732,HIGH_KN,False
2025-12-02,MAPMYINDIA.NS,UP,TRAIN,RANGE,0.8659,0.875,HIGH,ALIGNED,0.125,-1.0145,HIGH_KN,False
2025-12-02,MOIL.NS,UP,TRAIN,RANGE,0.8644,0.5,MEDIUM,ALIGNED,0.5,-0.1659,HIGH_KN,False
2025-12-02,TEJASNET.NS,UP,TRAIN,RANGE,0.8519,0.875,HIGH,ALIGNED,0.125,-2.251,HIGH_KN,False
2025-12-02,HINDZINC.NS,UP,TRAIN,RANGE,0.8495,0.75,HIGH,ALIGNED,0.25,1.7654,HIGH_KN,True
2025-12-02,JSWSTEEL.NS,UP,TRAIN,RANGE,0.8317,0.75,HIGH,ALIGNED,0.25,-1.5835,HIGH_KN,False
2025-12-02,NAUKRI.NS,UP,TRAIN,RANGE,0.8171,1.0,HIGH,ALIGNED,0.0,-0.6779,HIGH_KN,False
2025-12-02,GLENMARK.NS,UP,TRAIN,RANGE,0.8099,0.875,HIGH,ALIGNED,0.125,-0.6419,HIGH_KN,False
2025-12-02,GRANULES.NS,UP,TRAIN,RANGE,0.801,0.875,HIGH,ALIGNED,0.125,-0.3332,HIGH_KN,False
2025-12-02,VEDL.NS,UP,TRAIN,RANGE,0.799,0.875,HIGH,ALIGNED,0.125,-1.0401,HIGH_KN,False
2025-12-02,CESC.NS,UP,TRAIN,RANGE,0.7959,0.75,HIGH,ALIGNED,0.25,1.3701,HIGH_KN,True
2025-12-02,NMDC.NS,UP,TRAIN,RANGE,0.7877,1.0,HIGH,ALIGNED,0.0,-0.0526,HIGH_KN,False
2025-12-02,IDEA.NS,UP,TRAIN,RANGE,0.7757,1.0,HIGH,ALIGNED,0.0,4.1461,HIGH_KN,True
2025-12-02,LAURUSLABS.NS,UP,TRAIN,RANGE,0.7695,0.75,HIGH,ALIGNED,0.25,-0.3627,HIGH_KN,False
2025-12-02,POLICYBZR.NS,UP,TRAIN,RANGE,0.7651,0.875,HIGH,ALIGNED,0.125,-1.4574,HIGH_KN,False
2025-12-02,KPITTECH.NS,UP,TRAIN,RANGE,0.7611,0.75,HIGH,ALIGNED,0.25,0.4148,HIGH_KN,True
2025-12-02,BANKBARODA.NS,UP,TRAIN,RANGE,0.7524,1.0,HIGH,ALIGNED,0.0,-3.3345,HIGH_KN,False
2025-12-02,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.882,0.75,HIGH,ALIGNED,0.25,-2.723,HIGH_KN,True
2025-12-02,JPPOWER.NS,DOWN,TRAIN,RANGE,0.8753,0.5,MEDIUM,ALIGNED,0.5,0.9911,HIGH_KN,False
2025-12-02,ERIS.NS,DOWN,TRAIN,RANGE,0.8599,0.75,HIGH,ALIGNED,0.25,-0.5415,HIGH_KN,True
2025-12-02,RADICO.NS,DOWN,TRAIN,RANGE,0.8091,0.5,MEDIUM,ALIGNED,0.5,1.5288,HIGH_KN,False
2025-12-02,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7923,0.75,HIGH,ALIGNED,0.25,-2.115,HIGH_KN,True
2025-12-02,NOCIL.NS,DOWN,TRAIN,RANGE,0.7844,0.75,HIGH,ALIGNED,0.25,-0.8873,HIGH_KN,True
2025-12-02,GAIL.NS,DOWN,TRAIN,RANGE,0.7488,0.625,HIGH,ALIGNED,0.375,-2.7029,HIGH_KN,True
2025-12-02,M&MFIN.NS,DOWN,TRAIN,RANGE,0.7471,0.5,MEDIUM,ALIGNED,0.5,-2.6027,HIGH_KN,True
2025-12-02,GRSE.NS,DOWN,TRAIN,RANGE,0.7469,0.625,HIGH,ALIGNED,0.375,-1.8517,HIGH_KN,True
2025-12-02,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.7428,0.625,HIGH,ALIGNED,0.375,-0.8253,HIGH_KN,True
2025-12-02,PAGEIND.NS,DOWN,TRAIN,RANGE,0.7385,0.75,HIGH,ALIGNED,0.25,-0.9706,HIGH_KN,True
2025-12-02,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7375,0.625,HIGH,ALIGNED,0.375,-1.4644,HIGH_KN,True
2025-12-02,SUNDRMFAST.NS,DOWN,TRAIN,RANGE,0.7356,0.625,HIGH,ALIGNED,0.375,-1.6885,HIGH_KN,True
2025-12-02,EICHERMOT.NS,DOWN,TRAIN,RANGE,0.7253,0.5,MEDIUM,ALIGNED,0.5,-0.4359,HIGH_KN,True
2025-12-02,RVNL.NS,DOWN,TRAIN,RANGE,0.7214,0.75,HIGH,ALIGNED,0.25,-1.966,HIGH_KN,True
2025-12-02,SBILIFE.NS,DOWN,TRAIN,RANGE,0.7166,0.75,HIGH,ALIGNED,0.25,-0.4391,HIGH_KN,True
2025-12-02,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7144,0.625,HIGH,ALIGNED,0.375,3.8686,HIGH_KN,False
2025-12-02,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.7075,0.75,HIGH,ALIGNED,0.25,0.2932,HIGH_KN,False
2025-12-02,ATUL.NS,DOWN,TRAIN,RANGE,0.7072,0.625,HIGH,ALIGNED,0.375,-0.1729,HIGH_KN,True
2025-12-02,CENTUM.NS,DOWN,TRAIN,RANGE,0.7062,0.625,HIGH,ALIGNED,0.375,1.1656,HIGH_KN,False
2025-12-03,ONMOBILE.NS,UP,TRAIN,RANGE,0.9959,0.875,HIGH,ALIGNED,0.125,-7.2099,HIGH_KN,False
2025-12-03,ROUTE.NS,UP,TRAIN,RANGE,0.9679,1.0,HIGH,ALIGNED,0.0,1.9452,HIGH_KN,True
2025-12-03,RAJESHEXPO.NS,UP,TRAIN,RANGE,0.8891,1.0,HIGH,ALIGNED,0.0,-1.9587,HIGH_KN,False
2025-12-03,BIOCON.NS,UP,TRAIN,RANGE,0.8812,1.0,HIGH,ALIGNED,0.0,-5.2805,HIGH_KN,False
2025-12-03,APOLLOTYRE.NS,UP,TRAIN,RANGE,0.8807,1.0,HIGH,ALIGNED,0.0,-0.8595,HIGH_KN,False
2025-12-03,HINDZINC.NS,UP,TRAIN,RANGE,0.8725,1.0,HIGH,ALIGNED,0.0,-1.5167,HIGH_KN,False
2025-12-03,ASHOKLEY.NS,UP,TRAIN,RANGE,0.8684,0.625,HIGH,ALIGNED,0.375,-1.5365,HIGH_KN,False
2025-12-03,MOTHERSON.NS,UP,TRAIN,RANGE,0.8403,0.75,HIGH,ALIGNED,0.25,0.8493,HIGH_KN,True
2025-12-03,LTTS.NS,UP,TRAIN,RANGE,0.8365,0.875,HIGH,ALIGNED,0.125,3.8111,HIGH_KN,True
2025-12-03,POLICYBZR.NS,UP,TRAIN,RANGE,0.8229,0.75,HIGH,ALIGNED,0.25,0.8265,HIGH_KN,True
2025-12-03,TATACOMM.NS,UP,TRAIN,RANGE,0.8169,0.875,HIGH,ALIGNED,0.125,-0.9706,HIGH_KN,False
2025-12-03,SAPPHIRE.NS,UP,TRAIN,RANGE,0.8111,0.625,HIGH,ALIGNED,0.375,-0.7145,HIGH_KN,False
2025-12-03,TEJASNET.NS,UP,TRAIN,RANGE,0.7906,0.625,HIGH,ALIGNED,0.375,-1.5287,HIGH_KN,False
2025-12-03,KPITTECH.NS,UP,TRAIN,RANGE,0.7783,0.875,HIGH,ALIGNED,0.125,0.8819,HIGH_KN,True
2025-12-03,CESC.NS,UP,TRAIN,RANGE,0.7664,0.875,HIGH,ALIGNED,0.125,0.2965,HIGH_KN,True
2025-12-03,MOIL.NS,UP,TRAIN,RANGE,0.765,0.5,MEDIUM,ALIGNED,0.5,-1.1328,HIGH_KN,False
2025-12-03,VEDL.NS,UP,TRAIN,RANGE,0.7647,0.75,HIGH,ALIGNED,0.25,-0.5912,HIGH_KN,False
2025-12-03,GLAXO.NS,UP,TRAIN,RANGE,0.7616,0.625,HIGH,ALIGNED,0.375,-0.3216,HIGH_KN,False
2025-12-03,BDL.NS,UP,TRAIN,RANGE,0.7575,0.25,LOW,CONFLICT,0.75,3.0344,LOW_KN,True
2025-12-03,AJANTPHARM.NS,UP,TRAIN,RANGE,0.7442,0.875,HIGH,ALIGNED,0.125,0.8363,HIGH_KN,True
2025-12-03,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.8853,0.75,HIGH,ALIGNED,0.25,-0.3359,HIGH_KN,True
2025-12-03,GAIL.NS,DOWN,TRAIN,RANGE,0.8292,0.75,HIGH,ALIGNED,0.25,0.2114,HIGH_KN,False
2025-12-03,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.8177,0.625,HIGH,ALIGNED,0.375,-0.2987,HIGH_KN,True
2025-12-03,METROBRAND.NS,DOWN,TRAIN,RANGE,0.8123,0.75,HIGH,ALIGNED,0.25,-1.4253,HIGH_KN,True
2025-12-03,GRSE.NS,DOWN,TRAIN,RANGE,0.7964,0.75,HIGH,ALIGNED,0.25,-0.3515,HIGH_KN,True
2025-12-03,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.763,0.75,HIGH,ALIGNED,0.25,-0.5439,HIGH_KN,True
2025-12-03,SUNDRMFAST.NS,DOWN,TRAIN,RANGE,0.744,0.75,HIGH,ALIGNED,0.25,0.3531,HIGH_KN,False
2025-12-03,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7437,0.75,HIGH,ALIGNED,0.25,-1.0333,HIGH_KN,True
2025-12-03,RVNL.NS,DOWN,TRAIN,RANGE,0.7411,0.75,HIGH,ALIGNED,0.25,0.2407,HIGH_KN,False
2025-12-03,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.7244,0.75,HIGH,ALIGNED,0.25,0.4783,HIGH_KN,False
2025-12-03,NATCOPHARM.NS,DOWN,TRAIN,RANGE,0.7135,0.375,MEDIUM,CONFLICT,0.625,1.4806,LOW_KN,False
2025-12-03,ERIS.NS,DOWN,TRAIN,RANGE,0.7027,0.625,HIGH,ALIGNED,0.375,-0.0833,HIGH_KN,True
2025-12-03,PNB.NS,DOWN,TRAIN,RANGE,0.6998,0.875,HIGH,ALIGNED,0.125,-0.2254,HIGH_KN,True
2025-12-03,CANBK.NS,DOWN,TRAIN,RANGE,0.6991,0.875,HIGH,ALIGNED,0.125,0.8968,HIGH_KN,False
2025-12-03,NOCIL.NS,DOWN,TRAIN,RANGE,0.6973,0.625,HIGH,ALIGNED,0.375,-0.5347,HIGH_KN,True
2025-12-03,ABBOTINDIA.NS,DOWN,TRAIN,RANGE,0.6949,0.875,HIGH,ALIGNED,0.125,-0.1385,HIGH_KN,True
2025-12-03,JYOTHYLAB.NS,DOWN,TRAIN,RANGE,0.6906,0.75,HIGH,ALIGNED,0.25,0.5482,HIGH_KN,False
2025-12-03,PARAS.NS,DOWN,TRAIN,RANGE,0.6884,0.75,HIGH,ALIGNED,0.25,0.8308,HIGH_KN,False
2025-12-03,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.6831,0.625,HIGH,ALIGNED,0.375,0.8322,HIGH_KN,False
2025-12-03,RBLBANK.NS,DOWN,TRAIN,RANGE,0.6807,0.625,HIGH,ALIGNED,0.375,-1.9224,HIGH_KN,True
2025-12-04,LTTS.NS,UP,TRAIN,RANGE,0.9565,0.75,HIGH,ALIGNED,0.25,-2.9605,HIGH_KN,False
2025-12-04,ROUTE.NS,UP,TRAIN,RANGE,0.9411,1.0,HIGH,ALIGNED,0.0,-5.2159,HIGH_KN,False
2025-12-04,ONMOBILE.NS,UP,TRAIN,RANGE,0.9007,0.625,HIGH,ALIGNED,0.375,-1.3208,HIGH_KN,False
2025-12-04,NATCOPHARM.NS,UP,TRAIN,RANGE,0.8925,0.875,HIGH,ALIGNED,0.125,-1.6487,HIGH_KN,False
2025-12-04,POLICYBZR.NS,UP,TRAIN,RANGE,0.8657,0.875,HIGH,ALIGNED,0.125,2.1302,HIGH_KN,True
2025-12-04,SAPPHIRE.NS,UP,TRAIN,RANGE,0.865,0.625,HIGH,ALIGNED,0.375,-3.6923,HIGH_KN,False
2025-12-04,NAUKRI.NS,UP,TRAIN,RANGE,0.8507,1.0,HIGH,ALIGNED,0.0,-0.5372,HIGH_KN,False
2025-12-04,APOLLOTYRE.NS,UP,TRAIN,RANGE,0.8377,0.875,HIGH,ALIGNED,0.125,-1.7245,HIGH_KN,False
2025-12-04,HINDZINC.NS,UP,TRAIN,RANGE,0.8367,0.75,HIGH,ALIGNED,0.25,0.2718,HIGH_KN,True
2025-12-04,KPITTECH.NS,UP,TRAIN,RANGE,0.8152,0.875,HIGH,ALIGNED,0.125,-0.2205,HIGH_KN,False
2025-12-04,AJANTPHARM.NS,UP,TRAIN,RANGE,0.8094,0.875,HIGH,ALIGNED,0.125,0.4603,HIGH_KN,True
2025-12-04,BDL.NS,UP,TRAIN,RANGE,0.8041,0.625,HIGH,ALIGNED,0.375,-1.0144,HIGH_KN,False
2025-12-04,IDEA.NS,UP,TRAIN,RANGE,0.7814,0.875,HIGH,ALIGNED,0.125,1.1236,HIGH_KN,True
2025-12-04,CESC.NS,UP,TRAIN,RANGE,0.7768,0.875,HIGH,ALIGNED,0.125,-1.0633,HIGH_KN,False
2025-12-04,COFORGE.NS,UP,TRAIN,RANGE,0.7749,0.875,HIGH,ALIGNED,0.125,0.5951,HIGH_KN,True
2025-12-04,MPHASIS.NS,UP,TRAIN,RANGE,0.7686,0.875,HIGH,ALIGNED,0.125,1.5541,HIGH_KN,True
2025-12-04,EXIDEIND.NS,UP,TRAIN,RANGE,0.7659,1.0,HIGH,ALIGNED,0.0,-0.0526,HIGH_KN,False
2025-12-04,JPPOWER.NS,UP,TRAIN,RANGE,0.7623,0.625,HIGH,ALIGNED,0.375,-0.5258,HIGH_KN,False
2025-12-04,GRANULES.NS,UP,TRAIN,RANGE,0.7577,0.625,HIGH,ALIGNED,0.375,-0.9799,HIGH_KN,False
2025-12-04,VEDL.NS,UP,TRAIN,RANGE,0.7488,0.75,HIGH,ALIGNED,0.25,-0.9723,HIGH_KN,False
2025-12-04,M&MFIN.NS,DOWN,TRAIN,RANGE,0.8954,0.75,HIGH,ALIGNED,0.25,5.9222,HIGH_KN,False
2025-12-04,METROBRAND.NS,DOWN,TRAIN,RANGE,0.849,0.75,HIGH,ALIGNED,0.25,0.2487,HIGH_KN,False
2025-12-04,GAIL.NS,DOWN,TRAIN,RANGE,0.8261,0.625,HIGH,ALIGNED,0.375,-0.3809,HIGH_KN,True
2025-12-04,COROMANDEL.NS,DOWN,TRAIN,RANGE,0.7865,0.625,HIGH,ALIGNED,0.375,-0.1389,HIGH_KN,True
2025-12-04,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.7841,0.75,HIGH,ALIGNED,0.25,0.4567,HIGH_KN,False
2025-12-04,CANBK.NS,DOWN,TRAIN,RANGE,0.7794,0.625,HIGH,ALIGNED,0.375,0.8481,HIGH_KN,False
2025-12-04,MOIL.NS,DOWN,TRAIN,RANGE,0.7785,0.75,HIGH,ALIGNED,0.25,-0.2597,HIGH_KN,True
2025-12-04,PNB.NS,DOWN,TRAIN,RANGE,0.7667,0.75,HIGH,ALIGNED,0.25,1.8238,HIGH_KN,False
2025-12-04,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.7628,0.625,HIGH,ALIGNED,0.375,-2.8062,HIGH_KN,True
2025-12-04,RAILTEL.NS,DOWN,TRAIN,RANGE,0.7609,0.625,HIGH,ALIGNED,0.375,1.1649,HIGH_KN,False
2025-12-04,RVNL.NS,DOWN,TRAIN,RANGE,0.7464,0.625,HIGH,ALIGNED,0.375,-0.4962,HIGH_KN,True
2025-12-04,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.7292,0.625,HIGH,ALIGNED,0.375,2.4483,HIGH_KN,False
2025-12-04,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7263,0.75,HIGH,ALIGNED,0.25,-0.7919,HIGH_KN,True
2025-12-04,GRSE.NS,DOWN,TRAIN,RANGE,0.7261,0.75,HIGH,ALIGNED,0.25,-3.1437,HIGH_KN,True
2025-12-04,SHRIRAMFIN.NS,DOWN,TRAIN,RANGE,0.7006,0.875,HIGH,ALIGNED,0.125,3.2301,HIGH_KN,False
2025-12-04,IRCON.NS,DOWN,TRAIN,RANGE,0.6986,0.625,HIGH,ALIGNED,0.375,-1.6672,HIGH_KN,True
2025-12-04,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.6961,0.75,HIGH,ALIGNED,0.25,1.9686,HIGH_KN,False
2025-12-04,SUZLON.NS,DOWN,TRAIN,RANGE,0.6935,0.75,HIGH,ALIGNED,0.25,1.7502,HIGH_KN,False
2025-12-04,RBLBANK.NS,DOWN,TRAIN,RANGE,0.6896,0.625,HIGH,ALIGNED,0.375,2.4627,HIGH_KN,False
2025-12-04,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.6894,0.625,HIGH,ALIGNED,0.375,-3.0232,HIGH_KN,True
