trading_date,symbol,direction,v3_score,knowledge_score,knowledge_confidence,conflict_type,t1_ret_pct,v3_favorable,knowledge_favorable,split
2026-02-09,NAUKRI.NS,DN,0.7327,0.5,MEDIUM,ALIGNED,1.444,False,False,TRAIN
2026-02-09,RATEGAIN.NS,DN,0.732,0.625,HIGH,ALIGNED,-0.2104,True,True,TRAIN
2026-02-09,ZENSARTECH.NS,DN,0.7298,0.625,HIGH,ALIGNED,-0.352,True,True,TRAIN
2026-02-09,PARAS.NS,DN,0.7279,0.25,LOW,CONFLICT,-0.6567,True,True,TRAIN
2026-02-09,TATACHEM.NS,DN,0.7216,0.875,HIGH,ALIGNED,0.8951,False,False,TRAIN
2026-02-09,OLECTRA.NS,DN,0.7207,0.625,HIGH,ALIGNED,0.3879,False,False,TRAIN
2026-02-09,IDEAFORGE.NS,DN,0.7144,0.625,HIGH,ALIGNED,0.7411,False,False,TRAIN
2026-02-09,COCHINSHIP.NS,DN,0.7113,0.375,MEDIUM,CONFLICT,0.2755,False,False,TRAIN
2026-02-10,AUROPHARMA.NS,DN,0.8329,0.875,HIGH,ALIGNED,2.0016,False,False,TRAIN
2026-02-10,HAL.NS,DN,0.8197,0.5,MEDIUM,ALIGNED,-0.8469,True,True,TRAIN
2026-02-10,COFORGE.NS,DN,0.8175,0.875,HIGH,ALIGNED,-1.9729,True,True,TRAIN
2026-02-10,TIINDIA.NS,DN,0.8046,0.5,MEDIUM,ALIGNED,0.4757,False,False,TRAIN
2026-02-10,GRSE.NS,DN,0.7973,0.5,MEDIUM,ALIGNED,-1.2642,True,True,TRAIN
2026-02-10,SUNDRMFAST.NS,DN,0.7632,0.625,HIGH,ALIGNED,1.7596,False,False,TRAIN
2026-02-10,PERSISTENT.NS,DN,0.762,0.75,HIGH,ALIGNED,-2.5287,True,True,TRAIN
2026-02-10,JPPOWER.NS,DN,0.7543,0.625,HIGH,ALIGNED,1.1842,False,False,TRAIN
2026-02-10,INFY.NS,DN,0.7536,0.75,HIGH,ALIGNED,-1.7292,True,True,TRAIN
2026-02-10,RATEGAIN.NS,DN,0.7486,0.75,HIGH,ALIGNED,-0.2699,True,True,TRAIN
2026-02-10,OIL.NS,DN,0.7298,0.75,HIGH,ALIGNED,-1.9638,True,True,TRAIN
2026-02-10,RATNAMANI.NS,DN,0.7262,0.875,HIGH,ALIGNED,-2.8258,True,True,TRAIN
2026-02-10,ZENSARTECH.NS,DN,0.7245,0.625,HIGH,ALIGNED,-1.4691,True,True,TRAIN
2026-02-10,NAUKRI.NS,DN,0.7147,0.625,HIGH,ALIGNED,-1.8923,True,True,TRAIN
2026-02-10,ADANIPORTS.NS,DN,0.7119,0.625,HIGH,ALIGNED,-0.0836,True,True,TRAIN
2026-02-10,ROUTE.NS,DN,0.6983,0.875,HIGH,ALIGNED,-0.0433,True,True,TRAIN
2026-02-10,TCS.NS,DN,0.6974,0.625,HIGH,ALIGNED,-2.5062,True,True,TRAIN
2026-02-10,STLTECH.NS,DN,0.6942,0.375,MEDIUM,CONFLICT,-8.7503,True,True,TRAIN
2026-02-10,RECLTD.NS,DN,0.693,0.75,HIGH,ALIGNED,-0.52,True,True,TRAIN
2026-02-10,BEL.NS,DN,0.6895,0.625,HIGH,ALIGNED,0.0572,False,False,TRAIN
2026-02-11,OIL.NS,DN,0.8417,0.75,HIGH,ALIGNED,-0.9181,True,True,TRAIN
2026-02-11,TIINDIA.NS,DN,0.8412,0.375,MEDIUM,CONFLICT,2.4978,False,False,TRAIN
2026-02-11,JPPOWER.NS,DN,0.8127,0.5,MEDIUM,ALIGNED,-0.3251,True,True,TRAIN
2026-02-11,AUROPHARMA.NS,DN,0.8112,0.75,HIGH,ALIGNED,0.9855,False,False,TRAIN
2026-02-11,ADANIPORTS.NS,DN,0.7914,0.625,HIGH,ALIGNED,-0.6244,True,True,TRAIN
2026-02-11,RATNAMANI.NS,DN,0.7583,0.875,HIGH,ALIGNED,19.4205,False,False,TRAIN
2026-02-11,RECLTD.NS,DN,0.7571,0.75,HIGH,ALIGNED,-0.9182,True,True,TRAIN
2026-02-11,RATEGAIN.NS,DN,0.7556,0.625,HIGH,ALIGNED,-3.4162,True,True,TRAIN
2026-02-11,GRSE.NS,DN,0.7488,0.5,MEDIUM,ALIGNED,0.5073,False,False,TRAIN
2026-02-11,TEJASNET.NS,DN,0.7466,0.625,HIGH,ALIGNED,-1.7697,True,True,TRAIN
2026-02-11,IDEAFORGE.NS,DN,0.712,0.75,HIGH,ALIGNED,-0.4604,True,True,TRAIN
2026-02-11,MASTEK.NS,DN,0.6995,0.625,HIGH,ALIGNED,-5.2952,True,True,TRAIN
2026-02-11,PFC.NS,DN,0.6942,0.5,MEDIUM,ALIGNED,-1.2745,True,True,TRAIN
2026-02-11,SYMPHONY.NS,DN,0.694,0.625,HIGH,ALIGNED,-1.038,True,True,TRAIN
2026-02-11,SUZLON.NS,DN,0.6905,0.625,HIGH,ALIGNED,-1.203,True,True,TRAIN
2026-02-11,IDFCFIRSTB.NS,DN,0.6761,0.625,HIGH,ALIGNED,-0.4966,True,True,TRAIN
2026-02-11,NCC.NS,DN,0.664,0.5,MEDIUM,ALIGNED,-0.6098,True,True,TRAIN
2026-02-11,MOIL.NS,DN,0.6639,0.5,MEDIUM,ALIGNED,-0.9516,True,True,TRAIN
2026-02-11,COFORGE.NS,DN,0.6615,0.625,HIGH,ALIGNED,-6.5049,True,True,TRAIN
2026-02-11,SUNDRMFAST.NS,DN,0.6607,0.375,MEDIUM,CONFLICT,-0.5711,True,True,TRAIN
2026-02-12,COFORGE.NS,DN,0.7863,0.75,HIGH,ALIGNED,-4.1998,True,True,TRAIN
2026-02-12,ADANIPORTS.NS,DN,0.7785,0.75,HIGH,ALIGNED,-1.6001,True,True,TRAIN
2026-02-12,OIL.NS,DN,0.7736,0.625,HIGH,ALIGNED,-4.1276,True,True,TRAIN
2026-02-12,PERSISTENT.NS,DN,0.7568,0.75,HIGH,ALIGNED,0.4952,False,False,TRAIN
2026-02-12,RATEGAIN.NS,DN,0.7534,0.75,HIGH,ALIGNED,-4.0711,True,True,TRAIN
2026-02-12,AUROPHARMA.NS,DN,0.7422,0.625,HIGH,ALIGNED,-1.0623,True,True,TRAIN
2026-02-12,RECLTD.NS,DN,0.7398,0.625,HIGH,ALIGNED,-1.0835,True,True,TRAIN
2026-02-12,ZENSARTECH.NS,DN,0.7398,0.75,HIGH,ALIGNED,1.9936,False,False,TRAIN
2026-02-12,PFC.NS,DN,0.7356,0.75,HIGH,ALIGNED,-2.4358,True,True,TRAIN
2026-02-12,TCS.NS,DN,0.7351,0.75,HIGH,ALIGNED,-2.1054,True,True,TRAIN
2026-02-12,INFY.NS,DN,0.722,0.75,HIGH,ALIGNED,-1.2193,True,True,TRAIN
2026-02-12,TEJASNET.NS,DN,0.7195,0.625,HIGH,ALIGNED,-1.3211,True,True,TRAIN
2026-02-12,CLEAN.NS,DN,0.718,0.75,HIGH,ALIGNED,-2.2638,True,True,TRAIN
2026-02-12,ADANIENSOL.NS,DN,0.714,0.5,MEDIUM,ALIGNED,-3.4024,True,True,TRAIN
2026-02-12,HCLTECH.NS,DN,0.7093,0.75,HIGH,ALIGNED,-1.4159,True,True,TRAIN
2026-02-12,WIPRO.NS,DN,0.6966,0.75,HIGH,ALIGNED,-2.2777,True,True,TRAIN
2026-02-12,MASTEK.NS,DN,0.6937,0.75,HIGH,ALIGNED,-2.2063,True,True,TRAIN
2026-02-12,RAJESHEXPO.NS,DN,0.6925,0.5,MEDIUM,ALIGNED,-3.6395,True,True,TRAIN
2026-02-12,SYMPHONY.NS,DN,0.6909,0.625,HIGH,ALIGNED,-6.1005,True,True,TRAIN
2026-02-12,ROUTE.NS,DN,0.6661,0.75,HIGH,ALIGNED,-3.3184,True,True,TRAIN
2026-02-13,OIL.NS,DN,0.824,0.75,HIGH,ALIGNED,1.8781,False,False,TRAIN
2026-02-13,SYMPHONY.NS,DN,0.7829,0.875,HIGH,ALIGNED,-1.9149,True,True,TRAIN
2026-02-13,COFORGE.NS,DN,0.7642,0.75,HIGH,ALIGNED,2.2544,False,False,TRAIN
2026-02-13,M&MFIN.NS,DN,0.7591,0.75,HIGH,ALIGNED,1.6784,False,False,TRAIN
2026-02-13,NMDC.NS,DN,0.7459,0.75,HIGH,ALIGNED,1.2967,False,False,TRAIN
2026-02-13,PFC.NS,DN,0.7378,0.625,HIGH,ALIGNED,2.8086,False,False,TRAIN
2026-02-13,TCS.NS,DN,0.7344,0.75,HIGH,ALIGNED,0.5349,False,False,TRAIN
2026-02-13,RECLTD.NS,DN,0.7315,0.5,MEDIUM,ALIGNED,1.9026,False,False,TRAIN
2026-02-13,INFY.NS,DN,0.73,0.625,HIGH,ALIGNED,-0.2556,True,True,TRAIN
2026-02-13,WIPRO.NS,DN,0.7274,0.75,HIGH,ALIGNED,-0.3877,True,True,TRAIN
2026-02-13,HCLTECH.NS,DN,0.7264,0.625,HIGH,ALIGNED,0.4535,False,False,TRAIN
2026-02-13,NAVINFLUOR.NS,DN,0.719,0.625,HIGH,ALIGNED,-0.8804,True,True,TRAIN
2026-02-13,KPITTECH.NS,DN,0.7065,0.75,HIGH,ALIGNED,2.1585,False,False,TRAIN
2026-02-13,AUROPHARMA.NS,DN,0.7038,0.5,MEDIUM,ALIGNED,3.4043,False,False,TRAIN
2026-02-13,HINDALCO.NS,DN,0.6993,0.875,HIGH,ALIGNED,-0.1705,True,True,TRAIN
2026-02-13,MUTHOOTFIN.NS,DN,0.6942,0.75,HIGH,ALIGNED,-2.4511,True,True,TRAIN
2026-02-13,NCC.NS,DN,0.6923,0.625,HIGH,ALIGNED,-1.2374,True,True,TRAIN
2026-02-13,RATEGAIN.NS,DN,0.6844,0.75,HIGH,ALIGNED,-1.6519,True,True,TRAIN
2026-02-13,COALINDIA.NS,DN,0.6832,0.625,HIGH,ALIGNED,3.3134,False,False,TRAIN
2026-02-13,MASTEK.NS,DN,0.6817,0.75,HIGH,ALIGNED,-2.2161,True,True,TRAIN
2026-02-16,MUTHOOTFIN.NS,DN,0.8602,0.875,HIGH,ALIGNED,-0.0658,True,True,TRAIN
2026-02-16,RAJESHEXPO.NS,DN,0.8448,0.875,HIGH,ALIGNED,-1.4317,True,True,TRAIN
2026-02-16,BSE.NS,DN,0.8415,0.875,HIGH,ALIGNED,-2.2214,True,True,TRAIN
2026-02-16,DEEPAKFERT.NS,DN,0.8209,0.75,HIGH,ALIGNED,1.0255,False,False,TRAIN
2026-02-16,NAVINFLUOR.NS,DN,0.7997,0.625,HIGH,ALIGNED,-0.112,True,True,TRAIN
2026-02-16,SYMPHONY.NS,DN,0.7868,0.875,HIGH,ALIGNED,0.1046,False,False,TRAIN
2026-02-16,M&MFIN.NS,DN,0.7776,0.5,MEDIUM,ALIGNED,4.0184,False,False,TRAIN
2026-02-16,HINDALCO.NS,DN,0.7766,0.75,HIGH,ALIGNED,-1.912,True,True,TRAIN
2026-02-16,MAPMYINDIA.NS,DN,0.7741,0.75,HIGH,ALIGNED,0.1562,False,False,TRAIN
2026-02-16,INTELLECT.NS,DN,0.749,0.625,HIGH,ALIGNED,2.6597,False,False,TRAIN
2026-02-16,OIL.NS,DN,0.7464,0.625,HIGH,ALIGNED,0.194,False,False,TRAIN
2026-02-16,HFCL.NS,DN,0.7455,0.625,HIGH,ALIGNED,4.5217,False,False,TRAIN
2026-02-16,BASF.NS,DN,0.7433,0.75,HIGH,ALIGNED,0.5725,False,False,TRAIN
2026-02-16,CLEAN.NS,DN,0.7353,0.625,HIGH,ALIGNED,0.1209,False,False,TRAIN
2026-02-16,SUDARSCHEM.NS,DN,0.7333,0.625,HIGH,ALIGNED,0.404,False,False,TRAIN
2026-02-16,LTTS.NS,DN,0.7219,0.875,HIGH,ALIGNED,-0.1961,True,True,TRAIN
2026-02-16,KPITTECH.NS,DN,0.7164,0.625,HIGH,ALIGNED,-0.1136,True,True,TRAIN
2026-02-16,HCLTECH.NS,DN,0.6908,0.625,HIGH,ALIGNED,1.4229,False,False,TRAIN
2026-02-16,NCC.NS,DN,0.6888,0.625,HIGH,ALIGNED,1.3995,False,False,TRAIN
2026-02-16,NATIONALUM.NS,DN,0.6769,0.75,HIGH,ALIGNED,-2.167,True,True,TRAIN
2026-02-17,BSE.NS,DN,0.891,0.875,HIGH,ALIGNED,2.9793,False,False,TRAIN
2026-02-17,MUTHOOTFIN.NS,DN,0.8803,0.75,HIGH,ALIGNED,-1.1156,True,True,TRAIN
2026-02-17,RAJESHEXPO.NS,DN,0.8743,0.875,HIGH,ALIGNED,-0.5522,True,True,TRAIN
2026-02-17,NATIONALUM.NS,DN,0.8226,0.625,HIGH,ALIGNED,0.9388,False,False,TRAIN
2026-02-17,HINDALCO.NS,DN,0.816,0.75,HIGH,ALIGNED,1.028,False,False,TRAIN
2026-02-17,SYMPHONY.NS,DN,0.8119,0.875,HIGH,ALIGNED,-1.2711,True,True,TRAIN
2026-02-17,KPITTECH.NS,DN,0.7983,0.75,HIGH,ALIGNED,-2.013,True,True,TRAIN
2026-02-17,MAPMYINDIA.NS,DN,0.7731,0.875,HIGH,ALIGNED,0.6843,False,False,TRAIN
2026-02-17,SUDARSCHEM.NS,DN,0.7621,0.625,HIGH,ALIGNED,-0.2664,True,True,TRAIN
2026-02-17,DEEPAKFERT.NS,DN,0.7566,0.625,HIGH,ALIGNED,-0.2514,True,True,TRAIN
2026-02-17,BATAINDIA.NS,DN,0.7481,0.625,HIGH,ALIGNED,-0.2206,True,True,TRAIN
2026-02-17,NMDC.NS,DN,0.7408,0.75,HIGH,ALIGNED,1.3413,False,False,TRAIN
2026-02-17,LTTS.NS,DN,0.7379,0.75,HIGH,ALIGNED,-0.4699,True,True,TRAIN
2026-02-17,M&MFIN.NS,DN,0.7373,0.625,HIGH,ALIGNED,0.026,False,False,TRAIN
2026-02-17,HINDZINC.NS,DN,0.7371,0.75,HIGH,ALIGNED,0.7142,False,False,TRAIN
2026-02-17,VEDL.NS,DN,0.7233,0.75,HIGH,ALIGNED,1.4666,False,False,TRAIN
2026-02-17,RAILTEL.NS,DN,0.7226,0.75,HIGH,ALIGNED,1.2291,False,False,TRAIN
2026-02-17,TATASTEEL.NS,DN,0.7219,0.75,HIGH,ALIGNED,2.9299,False,False,TRAIN
2026-02-17,CLEAN.NS,DN,0.7136,0.75,HIGH,ALIGNED,2.06,False,False,TRAIN
2026-02-17,TECHM.NS,DN,0.7066,0.625,HIGH,ALIGNED,-1.2469,True,True,TRAIN
2026-02-18,MUTHOOTFIN.NS,DN,0.8908,0.75,HIGH,ALIGNED,-1.3307,True,True,TRAIN
2026-02-18,BSE.NS,DN,0.8891,0.625,HIGH,ALIGNED,-2.9249,True,True,TRAIN
2026-02-18,RAJESHEXPO.NS,DN,0.875,0.875,HIGH,ALIGNED,-2.0218,True,True,TRAIN
2026-02-18,TECHM.NS,DN,0.8017,0.75,HIGH,ALIGNED,-1.6946,True,True,TRAIN
2026-02-18,HINDALCO.NS,DN,0.7891,0.625,HIGH,ALIGNED,0.7117,False,False,TRAIN
2026-02-18,HINDZINC.NS,DN,0.7879,0.625,HIGH,ALIGNED,-0.1965,True,True,TRAIN
2026-02-18,KPITTECH.NS,DN,0.782,0.75,HIGH,ALIGNED,-1.6365,True,True,TRAIN
2026-02-18,WIPRO.NS,DN,0.7769,0.875,HIGH,ALIGNED,-0.3491,True,True,TRAIN
2026-02-18,MAPMYINDIA.NS,DN,0.7755,0.75,HIGH,ALIGNED,-3.7853,True,True,TRAIN
2026-02-18,NATIONALUM.NS,DN,0.7748,0.625,HIGH,ALIGNED,-1.1481,True,True,TRAIN
2026-02-18,BATAINDIA.NS,DN,0.7692,0.75,HIGH,ALIGNED,-1.3681,True,True,TRAIN
2026-02-18,SUDARSCHEM.NS,DN,0.7558,0.625,HIGH,ALIGNED,0.7251,False,False,TRAIN
2026-02-18,COFORGE.NS,DN,0.7551,0.625,HIGH,ALIGNED,-0.8596,True,True,TRAIN
2026-02-18,TCS.NS,DN,0.7502,0.625,HIGH,ALIGNED,-0.6308,True,True,TRAIN
2026-02-18,SYMPHONY.NS,DN,0.7466,0.875,HIGH,ALIGNED,-3.0747,True,True,TRAIN
2026-02-18,VEDL.NS,DN,0.7371,0.625,HIGH,ALIGNED,-0.2729,True,True,TRAIN
2026-02-18,INFY.NS,DN,0.7354,0.75,HIGH,ALIGNED,-0.2329,True,True,TRAIN
2026-02-18,ALKEM.NS,DN,0.7306,0.625,HIGH,ALIGNED,-1.5922,True,True,TRAIN
2026-02-18,POLICYBZR.NS,DN,0.7306,0.625,HIGH,ALIGNED,-2.4368,True,True,TRAIN
2026-02-18,ONGC.NS,DN,0.7187,0.75,HIGH,ALIGNED,3.7982,False,False,TRAIN
2026-02-19,MUTHOOTFIN.NS,DN,0.8942,0.75,HIGH,ALIGNED,1.4395,False,False,TRAIN
2026-02-19,BSE.NS,DN,0.8888,0.75,HIGH,ALIGNED,-0.0693,True,True,TRAIN
2026-02-19,RAJESHEXPO.NS,DN,0.8587,0.875,HIGH,ALIGNED,-2.7288,True,True,TRAIN
2026-02-19,MAPMYINDIA.NS,DN,0.8255,0.75,HIGH,ALIGNED,-0.5901,True,True,TRAIN
2026-02-19,KALYANKJIL.NS,DN,0.8056,0.625,HIGH,ALIGNED,-0.8771,True,True,TRAIN
2026-02-19,HINDALCO.NS,DN,0.7706,0.625,HIGH,ALIGNED,3.3181,False,False,TRAIN
2026-02-19,ALKEM.NS,DN,0.7692,0.875,HIGH,ALIGNED,0.279,False,False,TRAIN
2026-02-19,NATIONALUM.NS,DN,0.7583,0.625,HIGH,ALIGNED,0.3234,False,False,TRAIN
2026-02-19,MOTHERSON.NS,DN,0.756,0.75,HIGH,ALIGNED,-0.3542,True,True,TRAIN
2026-02-19,SJVN.NS,DN,0.7539,0.625,HIGH,ALIGNED,0.2129,False,False,TRAIN
2026-02-19,NAVINFLUOR.NS,DN,0.7498,0.5,MEDIUM,ALIGNED,2.1603,False,False,TRAIN
2026-02-19,BATAINDIA.NS,DN,0.7493,0.75,HIGH,ALIGNED,-1.6475,True,True,TRAIN
2026-02-19,CENTUM.NS,DN,0.7476,0.625,HIGH,ALIGNED,10.807,False,False,TRAIN
2026-02-19,AMBER.NS,DN,0.7312,0.75,HIGH,ALIGNED,-0.7138,True,True,TRAIN
2026-02-19,SHRIRAMFIN.NS,DN,0.7255,0.75,HIGH,ALIGNED,0.4361,False,False,TRAIN
2026-02-19,BASF.NS,DN,0.7231,0.75,HIGH,ALIGNED,0.6506,False,False,TRAIN
2026-02-19,POLICYBZR.NS,DN,0.7126,0.75,HIGH,ALIGNED,3.2892,False,False,TRAIN
2026-02-19,NOCIL.NS,DN,0.7028,0.5,MEDIUM,ALIGNED,0.299,False,False,TRAIN
2026-02-19,PFIZER.NS,DN,0.6982,0.625,HIGH,ALIGNED,-1.1881,True,True,TRAIN
2026-02-19,HINDZINC.NS,DN,0.6968,0.625,HIGH,ALIGNED,0.8988,False,False,TRAIN
2026-02-20,BSE.NS,DN,0.8754,0.75,HIGH,ALIGNED,-0.5183,True,True,VAL
2026-02-20,RAJESHEXPO.NS,DN,0.8746,0.875,HIGH,ALIGNED,0.1836,False,False,VAL
2026-02-20,KALYANKJIL.NS,DN,0.8475,0.625,HIGH,ALIGNED,0.2368,False,False,VAL
2026-02-20,NAUKRI.NS,DN,0.8202,0.625,HIGH,ALIGNED,-0.4745,True,True,VAL
2026-02-20,AMBER.NS,DN,0.8136,0.75,HIGH,ALIGNED,1.562,False,False,VAL
2026-02-20,MOTHERSON.NS,DN,0.8087,0.75,HIGH,ALIGNED,1.0817,False,False,VAL
2026-02-20,MAPMYINDIA.NS,DN,0.7983,0.75,HIGH,ALIGNED,0.2069,False,False,VAL
2026-02-20,PERSISTENT.NS,DN,0.7919,0.75,HIGH,ALIGNED,-2.2486,True,True,VAL
2026-02-20,BATAINDIA.NS,DN,0.7712,0.625,HIGH,ALIGNED,0.0554,False,False,VAL
2026-02-20,MUTHOOTFIN.NS,DN,0.768,0.625,HIGH,ALIGNED,0.3815,False,False,VAL
2026-02-20,TECHM.NS,DN,0.7537,0.5,MEDIUM,ALIGNED,-1.0982,True,True,VAL
2026-02-20,SRF.NS,DN,0.7502,0.75,HIGH,ALIGNED,-1.599,True,True,VAL
2026-02-20,SUDARSCHEM.NS,DN,0.7426,0.75,HIGH,ALIGNED,-0.0665,True,True,VAL
2026-02-20,CROMPTON.NS,DN,0.7405,0.75,HIGH,ALIGNED,0.0113,False,False,VAL
2026-02-20,NOCIL.NS,DN,0.7325,0.625,HIGH,ALIGNED,-0.5764,True,True,VAL
2026-02-20,BASF.NS,DN,0.7217,0.625,HIGH,ALIGNED,-0.0588,True,True,VAL
2026-02-20,APOLLOTYRE.NS,DN,0.7138,0.625,HIGH,ALIGNED,-0.4063,True,True,VAL
2026-02-20,ERIS.NS,DN,0.6946,0.5,MEDIUM,ALIGNED,0.7673,False,False,VAL
2026-02-20,CLEAN.NS,DN,0.6933,0.625,HIGH,ALIGNED,2.4611,False,False,VAL
2026-02-20,BHARATFORG.NS,DN,0.693,0.5,MEDIUM,ALIGNED,2.9213,False,False,VAL
2026-02-23,IDFCFIRSTB.NS,DN,0.8884,0.75,HIGH,ALIGNED,1.3278,False,False,VAL
2026-02-23,PERSISTENT.NS,DN,0.8751,0.625,HIGH,ALIGNED,-6.3385,True,True,VAL
2026-02-23,KALYANKJIL.NS,DN,0.8336,0.625,HIGH,ALIGNED,1.1812,False,False,VAL
2026-02-23,CROMPTON.NS,DN,0.8016,0.625,HIGH,ALIGNED,-1.1414,True,True,VAL
2026-02-23,RAJESHEXPO.NS,DN,0.7976,0.75,HIGH,ALIGNED,-1.5424,True,True,VAL
2026-02-23,SJVN.NS,DN,0.7903,0.75,HIGH,ALIGNED,0.3517,False,False,VAL
2026-02-23,MOTHERSON.NS,DN,0.7897,0.625,HIGH,ALIGNED,0.5657,False,False,VAL
2026-02-23,AUROPHARMA.NS,DN,0.7836,0.75,HIGH,ALIGNED,1.1994,False,False,VAL
2026-02-23,MPHASIS.NS,DN,0.7816,0.625,HIGH,ALIGNED,-3.7579,True,True,VAL
2026-02-23,NAUKRI.NS,DN,0.7751,0.875,HIGH,ALIGNED,-4.8425,True,True,VAL
2026-02-23,HAL.NS,DN,0.7717,0.875,HIGH,ALIGNED,-1.8085,True,True,VAL
2026-02-23,FINPIPE.NS,DN,0.7703,0.75,HIGH,ALIGNED,-2.1483,True,True,VAL
2026-02-23,AMBER.NS,DN,0.7526,0.625,HIGH,ALIGNED,2.0528,False,False,VAL
2026-02-23,COFORGE.NS,DN,0.7469,0.625,HIGH,ALIGNED,-5.9581,True,True,VAL
2026-02-23,ONMOBILE.NS,DN,0.7329,0.625,HIGH,ALIGNED,0.3697,False,False,VAL
2026-02-23,TECHM.NS,DN,0.7111,0.5,MEDIUM,ALIGNED,-6.6278,True,True,VAL
2026-02-23,APOLLOTYRE.NS,DN,0.6891,0.875,HIGH,ALIGNED,0.2756,False,False,VAL
2026-02-23,SHRIRAMFIN.NS,DN,0.6885,0.625,HIGH,ALIGNED,-0.2818,True,True,VAL
2026-02-23,ADANIGREEN.NS,DN,0.688,0.625,HIGH,ALIGNED,1.1336,False,False,VAL
2026-02-23,BSE.NS,DN,0.68,0.625,HIGH,ALIGNED,0.9467,False,False,VAL
2026-02-24,IDFCFIRSTB.NS,DN,0.8898,0.75,HIGH,ALIGNED,-1.0568,True,True,VAL
2026-02-24,PERSISTENT.NS,DN,0.8733,0.75,HIGH,ALIGNED,1.4801,False,False,VAL
2026-02-24,RATEGAIN.NS,DN,0.8294,0.75,HIGH,ALIGNED,-0.7602,True,True,VAL
2026-02-24,WHIRLPOOL.NS,DN,0.8205,0.75,HIGH,ALIGNED,1.7252,False,False,VAL
2026-02-24,TECHM.NS,DN,0.8184,0.75,HIGH,ALIGNED,1.219,False,False,VAL
2026-02-24,FINPIPE.NS,DN,0.8098,0.625,HIGH,ALIGNED,0.8267,False,False,VAL
2026-02-24,NAUKRI.NS,DN,0.8029,0.75,HIGH,ALIGNED,2.4855,False,False,VAL
2026-02-24,COFORGE.NS,DN,0.7961,0.75,HIGH,ALIGNED,0.0577,False,False,VAL
2026-02-24,MPHASIS.NS,DN,0.7871,0.75,HIGH,ALIGNED,1.5565,False,False,VAL
2026-02-24,HCLTECH.NS,DN,0.7854,0.75,HIGH,ALIGNED,2.9122,False,False,VAL
2026-02-24,ROUTE.NS,DN,0.7684,0.625,HIGH,ALIGNED,-0.7176,True,True,VAL
2026-02-24,INFY.NS,DN,0.7677,0.75,HIGH,ALIGNED,1.1446,False,False,VAL
2026-02-24,KPITTECH.NS,DN,0.7631,0.75,HIGH,ALIGNED,3.7081,False,False,VAL
2026-02-24,ZENSARTECH.NS,DN,0.7587,0.75,HIGH,ALIGNED,1.0048,False,False,VAL
2026-02-24,GODREJPROP.NS,DN,0.7536,0.625,HIGH,ALIGNED,1.5305,False,False,VAL
2026-02-24,LTTS.NS,DN,0.7432,0.75,HIGH,ALIGNED,4.0462,False,False,VAL
2026-02-24,SJVN.NS,DN,0.7354,0.5,MEDIUM,ALIGNED,1.3075,False,False,VAL
2026-02-24,AUROPHARMA.NS,DN,0.7274,0.625,HIGH,ALIGNED,4.045,False,False,VAL
2026-02-24,CROMPTON.NS,DN,0.7088,0.625,HIGH,ALIGNED,0.3315,False,False,VAL
2026-02-24,M&MFIN.NS,DN,0.7012,0.875,HIGH,ALIGNED,3.7296,False,False,VAL
2026-02-25,IDFCFIRSTB.NS,DN,0.8914,0.875,HIGH,ALIGNED,3.6884,False,False,VAL
2026-02-25,PERSISTENT.NS,DN,0.8811,0.75,HIGH,ALIGNED,1.0674,False,False,VAL
2026-02-25,RATNAMANI.NS,DN,0.8462,0.75,HIGH,ALIGNED,-1.949,True,True,VAL
2026-02-25,COFORGE.NS,DN,0.815,0.875,HIGH,ALIGNED,-1.0306,True,True,VAL
2026-02-25,FINPIPE.NS,DN,0.7955,0.5,MEDIUM,ALIGNED,0.5213,False,False,VAL
2026-02-25,RATEGAIN.NS,DN,0.7792,0.75,HIGH,ALIGNED,0.6973,False,False,VAL
2026-02-25,TECHM.NS,DN,0.7772,0.625,HIGH,ALIGNED,0.0,False,False,VAL
2026-02-25,MAPMYINDIA.NS,DN,0.7505,0.625,HIGH,ALIGNED,0.1337,False,False,VAL
2026-02-25,RAILTEL.NS,DN,0.7451,0.625,HIGH,ALIGNED,-1.5588,True,True,VAL
2026-02-25,NAUKRI.NS,DN,0.7444,0.625,HIGH,ALIGNED,0.7477,False,False,VAL
2026-02-25,MPHASIS.NS,DN,0.7426,0.625,HIGH,ALIGNED,0.1727,False,False,VAL
2026-02-25,GODREJPROP.NS,DN,0.739,0.5,MEDIUM,ALIGNED,0.0,False,False,VAL
2026-02-25,CROMPTON.NS,DN,0.7221,0.625,HIGH,ALIGNED,-0.3038,True,True,VAL
2026-02-25,ZENSARTECH.NS,DN,0.7203,0.625,HIGH,ALIGNED,2.091,False,False,VAL
2026-02-25,INFY.NS,DN,0.7184,0.5,MEDIUM,ALIGNED,-0.0775,True,True,VAL
2026-02-25,HCLTECH.NS,DN,0.7181,0.75,HIGH,ALIGNED,-0.341,True,True,VAL
2026-02-25,PRESTIGE.NS,DN,0.715,0.875,HIGH,ALIGNED,0.549,False,False,VAL
2026-02-25,KALYANKJIL.NS,DN,0.7123,0.5,MEDIUM,ALIGNED,0.3451,False,False,VAL
2026-02-25,WHIRLPOOL.NS,DN,0.6938,0.625,HIGH,ALIGNED,-1.8155,True,True,VAL
2026-02-25,IRFC.NS,DN,0.6922,0.75,HIGH,ALIGNED,-1.272,True,True,VAL
